adep,ades,typecode,icao_operator,flight_duration_minutes,departure_hour,day_of_week
GMMN,LFPO,B738,RAM,156.75,9,6
GMMN,LFPB,A320,CCM,144.58333333333334,10,6
GMMN,LIPE,B738,RAM,160.41666666666666,7,4
GMMN,LFSB,A320,MAC,158.08333333333334,6,2
GMMN,EDDF,B738,RAM,196.58333333333334,11,4
GMMN,LPAR,E190,LZB,67.83333333333333,16,0
GMME,LFML,E190,RAM,116.16666666666667,8,0
GMMN,LFPB,A319,AFR,159.58333333333334,9,5
GMME,LEZL,B738,RYR,46.916666666666664,6,6
GMMN,LFLL,B738,RAM,140.08333333333334,7,5
GMMN,LFPO,B738,RAM,148.0,11,1
GMMN,LFML,E190,RAM,129.08333333333334,7,6
GMMN,LFPG,B738,RAM,161.91666666666666,7,2
GMMN,LFPB,B788,RAM,141.83333333333334,13,1
GMMN,LTFM,B789,RAM,232.5,9,1
GMMN,LFML,B738,RAM,131.25,7,4
GMMN,LEMD,CRJX,ANE,76.33333333333333,12,5
GMMN,GMTT,AT76,RAM,54.916666666666664,22,6
GMMN,LEMD,CRJX,ANE,75.33333333333333,11,2
GMMN,GMME,B738,RAM,26.166666666666668,6,5
GMMN,LIMC,B738,RAM,151.5,7,4
GMMN,LFML,E190,RAM,131.58333333333334,7,5
GMMN,EBCI,B738,JAF,170.58333333333334,17,0
GMMN,EHRD,B738,RAM,186.75,15,5
GMMN,EDDF,B738,RAM,192.5,11,5
GMMN,LIPE,B738,RAM,163.66666666666666,11,2
GMMN,LFRS,E190,RAM,130.5,14,5
GMMN,LFPB,B738,RAM,148.83333333333334,7,0
GMMN,EBCI,B738,JAF,164.25,9,0
GMME,LFPO,B738,TVF,139.0,16,3
GMMN,LIPE,B738,RAM,161.25,7,4
GMTT,EBBR,A320,MAC,171.66666666666666,6,3
GMME,EDLV,B738,RYR,185.91666666666666,16,4
GMMN,LTFM,A359,THY,239.91666666666666,15,1
GMMN,LIPZ,A320,MAC,174.5,5,6
GMMN,LFPO,B738,RAM,158.83333333333334,8,6
GMMN,LFPO,B738,RAM,148.83333333333334,6,0
GMMN,LIPE,A320,ABY,160.0,8,5
GMMN,LFPG,B738,RAM,152.58333333333334,12,6
GMMN,LPPT,E190,LZB,62.75,16,6
GMMN,LFPO,B738,RAM,144.41666666666666,6,0
GMTT,LEBL,A320,VLG,72.25,22,5
GMME,LFPO,B738,JAF,136.5,14,2
GMMN,LFPO,B738,RAM,148.58333333333334,7,5
GMMN,LFPO,B738,RAM,152.75,9,5
GMFO,LKPR,B737,TVS,175.66666666666666,20,3
GMMN,LFBD,B738,RAM,112.91666666666667,15,5
GMMN,LIRF,B738,RAM,160.0,11,4
GMTT,EBAW,E190,JAF,154.58333333333334,2,6
GMTT,LIRF,B738,MAY,130.75,13,2
GMMN,EBBR,A320,MAC,168.0,5,0
GMMN,LFPO,B738,RAM,151.41666666666666,17,1
GMTT,LFOK,AT75,SWT,204.91666666666666,19,1
GMMN,LIPZ,A320,MAC,170.66666666666666,5,6
GMMN,LFPB,B789,RAM,142.0,12,0
GMMN,LIRF,B738,RAM,151.41666666666666,11,0
GMMN,LIRP,A320,MAC,154.75,13,1
GMMN,LFSB,A320,MAC,157.41666666666666,5,4
GMMN,LEBL,B738,RAM,107.66666666666667,15,1
GMMN,LFPG,A321,AFR,162.0,16,4
GMMN,LFML,B738,RAM,123.91666666666667,14,6
GMMN,LFPO,B738,RAM,141.75,11,1
GMMN,EHBK,B738,RAM,205.33333333333334,10,2
GMMN,LIPE,E190,RAM,171.75,11,5
GMMN,LTFJ,A320,ABY,254.08333333333334,17,6
GMMN,LFML,B738,RAM,131.33333333333334,15,6
GMME,LFPO,B738,RAM,139.0,17,6
GMME,LFPG,A321,AFR,156.58333333333334,5,2
GMMN,EDDF,A20N,DLH,172.0,1,0
GMMN,LFML,B738,RAM,135.41666666666666,16,0
GMMN,LEBL,B738,RAM,106.0,15,5
GMMN,LFPG,A319,AFR,156.58333333333334,9,1
GMMN,LIPE,B738,RAM,172.41666666666666,14,6
GMMN,EHAM,B738,RAM,196.16666666666666,11,2
GMMN,LIMZ,A320,MAC,143.25,5,1
GMMN,EBBR,A320,MAC,193.0,5,0
GMMN,LFPG,A320,AFR,151.33333333333334,9,0
GMME,LFOB,B38M,MAY,145.0,12,1
GMMN,LFPO,B738,RAM,156.33333333333334,13,5
GMMN,LFMT,A320,MAC,118.33333333333333,6,2
GMME,EBBR,A320,BEL,170.33333333333334,18,2
GMMN,LPPT,AT76,RAM,94.25,10,3
GMMN,LIPZ,B738,RAM,166.41666666666666,11,5
GMMN,LFPG,A320,AFR,165.25,9,2
GMMN,LLBG,B738,RAM,296.25,23,3
GMMN,LIMC,B738,RAM,159.83333333333334,7,4
GMMN,LEBL,B738,RAM,111.91666666666667,9,5
GMMN,LFSB,A320,ABY,165.58333333333334,6,5
GMMN,LTBA,B788,RAM,228.0,10,0
GMMN,LFBO,B738,RAM,112.08333333333333,7,0
GMME,LFPO,B738,TVF,128.58333333333334,19,6
GMFO,LFPO,B738,RAM,132.66666666666666,7,4
GMMN,LFPG,A319,AFR,159.91666666666666,10,6
GMMN,LFBD,B738,JAF,115.83333333333333,6,5
GMMN,LFLL,A320,MAC,138.16666666666666,13,2
GMME,LFPG,A321,AFR,155.25,17,4
GMMN,LPPT,A319,TAP,59.666666666666664,12,4
GMMN,LFPG,B738,RAM,160.5,8,3
GMMN,LPPT,A320,TAP,64.08333333333333,11,4
GMMN,LFPG,A321,AFR,164.58333333333334,15,5
GMMN,LFBO,B738,RAM,114.41666666666667,7,3
GMME,LFPB,A320,AFR,155.25,5,5
GMMN,LIMC,B738,RAM,149.66666666666666,7,5
GMMN,LFPO,B788,RAM,145.0,13,3
GMTT,LEBL,A320,VLG,78.0,23,4
GMMN,LEMD,AT75,SWT,126.08333333333333,15,1
GMMN,LFPO,B738,RAM,156.83333333333334,17,5
GMMN,LIME,A320,MAC,160.08333333333334,5,6
GMMN,LFPO,B738,JAF,149.0,5,1
GMME,EBBR,E190,RAM,164.75,6,6
GMMN,LSGG,A320,MAC,136.16666666666666,7,3
GMMN,LFPB,B752,BCS,159.91666666666666,16,4
GMMN,LFMT,E190,RAM,129.66666666666666,7,3
GMMN,LEMD,B738,RAM,73.08333333333333,9,5
GMMN,LFLL,B738,RAM,136.83333333333334,14,3
GMMN,LFPB,A320,AFR,147.25,12,1
GMMN,EGKK,B738,RAM,168.0,11,1
GMMN,EBBR,B788,RAM,163.41666666666666,12,6
GMMN,LFPB,A321,AFR,150.41666666666666,15,1
GMMN,LFLY,A320,MAC,140.16666666666666,5,3
GMMN,LTFJ,A20N,PGT,250.0,23,4
GMMN,LIRF,B738,RAM,150.25,11,5
GMMN,LIMC,B738,RAM,154.16666666666666,7,0
GMMN,LTFM,B789,RAM,242.75,9,3
GMMN,LIPE,B738,RAM,156.58333333333334,7,0
GMMN,LIPE,B738,RAM,171.41666666666666,11,4
GMMN,LFLL,B738,RAM,138.5,7,5
GMMN,EGLL,B38M,RAM,172.08333333333334,12,2
GMMN,LEMD,B738,RAM,73.83333333333333,15,2
GMMN,EGLL,B38M,RAM,172.5,13,2
GMMN,LFMT,A320,ABY,116.25,5,4
GMMN,LFPB,B752,BCS,158.75,17,4
GMME,LFPO,B738,RAM,148.08333333333334,7,2
GMMN,LSGG,B738,RAM,153.75,7,4
GMMN,LIPE,B738,RAM,159.66666666666666,7,6
GMME,LEMD,E190,RAM,65.75,8,5
GMMN,LFBD,B738,JAF,120.0,5,5
GMMN,LTFJ,A320,MAC,261.0,16,2
GMMN,LFPO,B738,RAM,142.25,9,1
GMMN,EGLL,B38M,RAM,165.16666666666666,12,2
GMMN,LIRF,B738,RAM,149.91666666666666,11,6
GMMN,EDDF,A20N,DLH,181.91666666666666,1,5
GMMN,LEMD,E190,RAM,73.5,9,2
GMME,LFPO,B738,RAM,149.75,17,1
GMMN,LFPB,A319,AFR,155.75,10,6
GMMN,LFPG,A321,AFR,152.66666666666666,19,5
GMMN,LIRF,B738,RAM,157.16666666666666,12,0
GMMN,LFPO,B738,RAM,152.25,7,1
GMMN,LTFJ,A320,ABY,277.0,16,0
GMMN,EBBR,A320,MAC,168.5,13,1
GMMN,EBBR,A320,MAC,186.58333333333334,14,5
GMMN,LIPE,A320,MAC,164.58333333333334,20,1
GMMN,LIPZ,A320,ABY,173.91666666666666,21,4
GMMN,LSGG,E190,RAM,153.83333333333334,7,5
GMMN,LIMA,B738,RAM,146.5,7,0
GMMN,LFLL,B738,RAM,150.5,7,2
GMME,EGTK,E55P,NJE,171.83333333333334,7,5
GMMN,LFPO,B788,RAM,157.91666666666666,13,4
GMMN,LFPG,B738,RAM,152.16666666666666,7,6
GMME,LFPO,B738,RAM,153.16666666666666,7,5
GMME,LFPB,A319,AFR,147.91666666666666,13,4
GMME,LEMD,B38M,RYR,76.08333333333333,13,5
GMME,LFPO,B738,RAM,151.41666666666666,17,3
GMME,LFML,B738,RYR,122.41666666666667,14,3
GMMN,LTFJ,A320,ABY,254.33333333333334,16,1
GMME,LFML,B738,RYR,113.66666666666667,16,3
GMMN,EGKK,B738,RAM,163.66666666666666,11,0
GMMN,LSGG,B738,RAM,133.75,7,1
GMME,LFPO,B738,RAM,153.83333333333334,17,6
GMMN,LPPT,E190,LZB,63.75,17,5
GMMN,LSGG,A320,MAC,151.41666666666666,14,6
GMME,LFPO,B738,RAM,148.91666666666666,17,4
GMMN,LTFJ,A320,MAC,245.75,16,1
GMMN,LSGG,A320,MAC,145.58333333333334,14,6
GMMN,LTFM,B789,RAM,239.41666666666666,9,2
GMMN,LIPE,A320,MAC,168.75,13,6
GMMN,LFSB,A320,MAC,163.41666666666666,5,0
GMMN,LIRF,B738,RAM,163.91666666666666,11,3
GMMN,LPPT,E190,LZB,64.58333333333333,11,6
GMMN,LFSB,A320,MAC,151.33333333333334,6,0
GMMN,EDDF,B738,RAM,197.0,11,3
GMMN,LFPB,A320,AFR,157.75,7,5
GMMN,LIPE,A320,MAC,167.25,8,5
GMMN,LSGG,B738,RAM,151.0,8,5
GMMN,LPPT,E190,LZB,58.75,16,5
GMME,LFPO,B738,RAM,140.08333333333334,17,1
GMMN,EDDF,B738,RAM,177.75,11,3
GMMN,EGKK,B789,RAM,168.91666666666666,11,3
GMMN,EGLL,B38M,RAM,163.58333333333334,12,6
GMTT,LEBL,A320,MAC,72.41666666666667,6,6
GMMN,EHBK,B738,RAM,194.75,9,6
GMMN,LEMI,A320,MAC,70.75,6,4
GMFO,EHEH,B738,JAF,174.58333333333334,7,3
GMMN,LPPT,E190,TAP,56.083333333333336,11,2
GMMN,EDDF,B738,RAM,200.0,11,4
GMMN,LPPT,B738,RAM,57.583333333333336,10,3
GMTT,EGBB,SF34,FRF,289.0,16,2
GMMN,LFPO,B738,RAM,140.08333333333334,11,0
GMME,LFPG,A319,AFR,156.83333333333334,17,2
GMMN,LFPO,B738,RAM,148.25,15,0
GMMN,EHAM,B738,TRA,188.91666666666666,21,4
GMMN,LIME,A320,MAC,151.75,9,2
GMMN,LLBG,B738,RAM,290.9166666666667,0,4
GMMN,LEMD,B738,RAM,69.16666666666667,9,0
GMME,LFPG,A320,AFR,151.08333333333334,5,1
GMMN,LFQQ,B738,JAF,173.0,12,5
GMMN,GMMY,A320,AFR,22.166666666666668,18,6
GMMN,LFML,B738,RAM,131.83333333333334,7,3
GMMN,EHBK,B738,RAM,193.41666666666666,9,5
GMMN,LFPO,B738,RAM,152.66666666666666,15,2
GMMN,LIPE,B738,RAM,162.25,7,2
GMMN,LIMC,B738,RAM,161.41666666666666,12,1
GMMN,EGLL,B38M,RAM,167.5,12,0
GMMN,LFPB,B738,RAM,152.58333333333334,12,2
GMMN,LSGG,B738,RAM,138.08333333333334,12,5
GMMN,LFRS,B738,TVF,137.0,1,6
GMME,LEMG,B738,RYR,40.583333333333336,22,6
GMMN,LTFM,B788,RAM,235.08333333333334,9,6
GMME,LFML,B38M,RYR,113.66666666666667,14,5
GMMN,LFPG,B752,BCS,156.5,16,2
GMMN,LFBD,B738,RAM,121.58333333333333,15,2
GMMN,LEBL,B738,RAM,103.25,15,6
GMMN,LIPE,B738,RAM,158.91666666666666,12,3
GMME,LFPG,A319,AFR,139.16666666666666,14,1
GMMN,LEMD,CRJX,ANE,83.75,12,3
GMMN,LFML,E190,RAM,129.58333333333334,14,4
GMME,LFPO,B738,RAM,153.08333333333334,7,6
GMMN,LFPO,B738,TVF,147.75,17,6
GMMN,LFPB,A320,AFR,154.16666666666666,9,2
GMMN,LSGG,B738,RAM,150.08333333333334,7,4
GMMN,LTFJ,A320,MAC,239.16666666666666,17,0
GMMN,LFPO,B738,RAM,144.16666666666666,15,3
GMMN,LFPO,B738,RAM,151.08333333333334,11,5
GMMN,LSGG,B738,RAM,148.41666666666666,12,1
GMMN,LIMC,B738,RAM,159.58333333333334,7,5
GMMN,LFPG,B738,RAM,159.33333333333334,13,4
GMME,EBBR,E190,RAM,159.5,6,4
GMMN,LFPO,B738,RAM,149.91666666666666,9,4
GMMN,GMME,E190,RAM,21.833333333333332,4,6
GMTT,LPPT,AT76,TAP,66.75,3,4
GMMN,GMME,E190,RAM,19.916666666666668,4,6
GMMN,LPPT,E190,LZB,68.08333333333333,16,5
GMMN,EHBK,B738,RAM,191.91666666666666,9,1
GMMN,LFPO,B738,RAM,147.33333333333334,15,0
GMMN,LIRF,B738,RAM,155.66666666666666,11,2
GMME,EDLV,B738,RYR,168.33333333333334,18,0
GMMN,LSGG,A320,MAC,141.25,14,6
GMME,EDLV,B738,MMO,172.58333333333334,18,0
GMMN,LEBL,A320,MAC,105.91666666666667,17,6
GMMN,LEMD,B738,RAM,82.66666666666667,9,0
GMMN,LEMD,B738,RAM,70.91666666666667,9,4
GMMN,EHAM,B738,TRA,186.33333333333334,21,5
GMMN,LIPE,B738,RAM,154.0,11,1
GMMN,EHAM,B738,RAM,190.0,11,0
GMMN,LEMD,B738,RAM,89.66666666666667,15,5
GMMN,LFPG,B789,RAM,147.5,7,2
GMMN,LFLL,B738,RAM,132.91666666666666,14,6
GMMN,LIPE,A320,MAC,163.16666666666666,14,2
GMMN,LFPG,B738,RAM,153.83333333333334,12,1
GMMN,LTFJ,A21N,PGT,261.3333333333333,23,6
GMMN,LFPG,A319,AFR,164.25,9,5
GMMN,LFRS,E190,RAM,142.33333333333334,14,5
GMMN,LFPO,B738,RAM,149.16666666666666,10,0
GMMN,LFPO,B738,RAM,155.16666666666666,15,2
GMMN,LFPG,A319,AFR,154.41666666666666,6,6
GMMN,LFPO,B738,RAM,161.0,7,6
GMMN,LFPO,B789,RAM,154.91666666666666,7,4
GMMN,LFPO,B738,TVF,156.08333333333334,10,5
GMMN,LIMC,B738,RAM,148.41666666666666,7,1
GMMN,EBBR,A320,MAC,173.16666666666666,13,1
GMMN,EDDF,B738,RAM,183.25,11,0
GMMN,LFBO,A320,MAC,108.33333333333333,14,0
GMMN,EDDF,A20N,DLH,182.25,0,1
GMMN,LFLL,A320,MAC,123.91666666666667,6,1
GMTA,EBBR,A320,BEL,177.91666666666666,19,5
GMMN,LFPO,B738,RAM,143.66666666666666,8,0
GMMN,LFJL,B738,JAF,168.83333333333334,14,1
GMMN,LIPZ,B738,RAM,166.75,12,5
GMMN,LFPO,B738,RAM,155.91666666666666,16,3
GMMN,EBBR,A306,BCS,165.08333333333334,8,6
GMMN,LIPE,B738,RAM,165.5,7,5
GMMN,EBBR,A320,MAC,166.16666666666666,13,1
GMMN,LFPB,A320,AFR,154.41666666666666,6,4
GMMN,LFPO,B738,RAM,140.83333333333334,7,6
GMMN,LFPO,B738,RAM,160.41666666666666,17,5
GMME,GMMN,B788,RAM,21.5,9,6
GMMN,LFML,E190,RAM,122.16666666666667,7,6
GMMN,LFPO,B738,JAF,157.25,6,4
GMMN,LFPO,B738,TVF,149.75,17,1
GMME,LEMD,E190,RAM,66.58333333333333,8,5
GMMN,LPPT,B738,RAM,60.75,16,4
GMMN,LFPG,B788,RAM,142.41666666666666,12,5
GMMN,EHBK,B738,RAM,172.58333333333334,6,4
GMMN,LFPO,B738,RAM,148.91666666666666,9,6
GMMN,LIMC,B738,RAM,173.16666666666666,11,6
GMMN,LFBO,A320,MAC,112.0,10,4
GMMN,LSGG,B738,RAM,143.83333333333334,12,1
GMMN,LFPG,A320,AFR,145.75,10,1
GMME,LFPO,B738,TVF,144.33333333333334,18,6
GMMN,LFSB,A320,MAC,159.08333333333334,6,2
GMMN,LEMD,B738,RAM,74.5,9,4
GMMN,LIME,A320,MAC,160.0,8,2
GMTT,LEMD,E120,SWT,78.41666666666667,23,1
GMME,EBBR,A320,BEL,184.5,20,2
GMMN,LFBD,B738,RAM,118.75,7,4
GMMN,LIME,A320,ABY,163.91666666666666,9,2
GMMN,LPPT,AT76,RAM,91.66666666666667,10,5
GMMN,LFBO,B738,RAM,110.16666666666667,14,2
GMMN,LIMC,B738,RAM,141.5,12,1
GMMN,LIMZ,A320,MAC,150.33333333333334,5,1
GMMN,LFML,E190,RAM,124.0,14,4
GMMN,LFMT,E190,RAM,125.75,7,0
GMMN,LEBL,B738,RAM,95.66666666666667,15,1
GMMN,LEBL,E190,RAM,106.16666666666667,8,4
GMMN,LPPT,B738,RAM,54.666666666666664,16,2
GMMN,LFBO,B738,RAM,114.25,7,1
GMTT,LPPT,AT76,TAP,63.416666666666664,3,4
GMMN,GMTT,AT76,RAM,62.25,22,1
GMMN,LFBO,B738,RAM,105.91666666666667,7,5
GMMN,LIME,A320,MAC,160.16666666666666,22,1
GMMN,LFPO,B789,RAM,144.16666666666666,7,4
GMMN,LEMD,B738,RAM,89.58333333333333,15,4
GMMN,LFMT,A320,MAC,122.16666666666667,5,6
GMMN,LIRF,B738,RAM,162.08333333333334,11,5
GMMN,LEZL,A320,MAC,50.916666666666664,6,0
GMMN,LFPO,B788,RAM,150.41666666666666,13,3
GMMN,LEMD,CRJX,ANE,79.58333333333333,16,6
GMMN,LPPT,E190,TAP,70.33333333333333,16,2
GMME,LFPO,B738,RAM,139.91666666666666,9,6
GMME,GMMN,E190,RAM,31.75,13,5
GMMN,LEMD,B738,RAM,70.08333333333333,9,6
GMMN,EBBR,B738,RAM,171.5,12,6
GMMN,LIME,A320,MAC,152.58333333333334,8,1
GMMN,LFPO,B738,RAM,158.41666666666666,8,4
GMMN,LIMF,B738,RAM,138.66666666666666,7,4
GMMN,LFML,B738,RAM,121.16666666666667,7,2
GMMN,LFML,E190,RAM,133.91666666666666,14,4
GMMN,LFPO,B738,RAM,143.66666666666666,13,5
GMMN,LFPO,B789,RAM,142.33333333333334,11,6
GMMN,LFPB,B738,RAM,152.08333333333334,12,6
GMMN,EGKK,B738,RAM,171.08333333333334,11,5
GMMN,LFSB,A320,MAC,160.33333333333334,5,2
GMMN,LFPO,B738,RAM,152.16666666666666,9,4
GMMN,EDDF,B738,RAM,195.08333333333334,11,0
GMMN,LIPE,B738,RAM,146.83333333333334,7,4
GMMN,LFBO,B738,RAM,114.75,7,1
GMMN,LSGG,B738,RAM,143.91666666666666,12,5
GMMN,LFPO,B788,RAM,137.08333333333334,7,4
GMMN,EBBR,B738,RAM,167.25,13,6
GMMN,LEMD,B738,RAM,81.0,15,6
GMMN,LIPE,A320,MAC,154.75,14,0
GMMN,LIMC,B738,RAM,157.33333333333334,7,2
GMMN,LFPB,B738,RAM,154.33333333333334,7,6
GMMN,LEMD,CRJX,ANE,78.41666666666667,17,6
GMTT,LKMT,AN12,UKL,283.75,7,1
GMMN,LFPO,B738,RAM,151.25,7,4
GMMN,LFPB,A320,AFR,149.5,14,6
GMMN,LLBG,B738,RAM,311.0,1,2
GMMN,LIRF,B738,RAM,160.0,12,5
GMMN,LFPO,B738,RAM,146.25,15,6
GMMN,LEMD,AT75,SWT,123.91666666666667,16,4
GMMN,LFPO,B738,JAF,151.41666666666666,6,6
GMMN,LFPO,B738,RAM,151.83333333333334,16,5
GMMN,LEMD,AT75,SWT,116.08333333333333,16,1
GMMN,LFBD,B738,RAM,112.08333333333333,15,5
GMMN,LFPO,B738,RAM,146.0,17,3
GMMN,LTFM,B789,RAM,242.58333333333334,9,4
GMME,LSZR,E55P,AGV,168.58333333333334,13,1
GMMN,EDDF,A20N,DLH,191.58333333333334,1,4
GMMN,LEBL,A320,MAC,105.66666666666667,11,4
GMMN,LPAR,B738,RAM,70.75,16,4
GMMN,GMTT,B738,RAM,37.333333333333336,6,2
GMMN,EHAM,B738,TRA,178.91666666666666,21,0
GMMN,LFPG,A321,AFR,163.5,15,1
GMMN,LIMF,B738,RAM,152.41666666666666,7,4
GMME,EDLV,B738,MMO,185.66666666666666,16,4
GMME,EBCI,B38M,RYR,160.0,18,3
GMTT,LEMD,B738,RYR,55.416666666666664,6,6
GMME,LEBL,B738,RYR,94.75,16,1
GMMN,LTFJ,A320,MAC,241.83333333333334,16,1
GMME,LFPO,B738,JAF,140.41666666666666,15,0
GMME,LFML,B738,RYR,127.75,14,1
GMME,LFPO,B738,RAM,146.0,17,0
GMMN,EHRD,B738,RAM,169.08333333333334,11,2
GMME,EGSS,B788,AUH,153.75,13,0
GMMN,LFPO,B738,RAM,148.0,15,4
GMMN,LFPG,B738,RAM,152.75,8,1
GMMN,EGKK,B738,RAM,166.75,11,0
GMMN,LFPO,B738,RAM,145.08333333333334,6,0
GMMN,LIPE,A320,MAC,158.83333333333334,8,5
GMMN,LIMC,B738,RAM,146.41666666666666,12,4
GMMN,LFBO,A320,MAC,103.5,14,0
GMMN,LEMD,CRJX,ANE,75.25,16,4
GMMN,LFSB,A320,MAC,167.16666666666666,6,5
GMMN,EHRD,B738,RAM,181.5,13,3
GMMN,LIPE,B738,RAM,154.08333333333334,12,5
GMMN,LFPO,B738,RAM,145.91666666666666,15,0
GMME,EBCI,B738,RYR,155.16666666666666,19,5
GMMN,EGKK,B738,RAM,169.41666666666666,11,4
GMMN,LEBL,E190,RAM,95.5,8,4
GMMN,LFPB,B738,RAM,153.58333333333334,7,3
GMMN,LFBO,B738,RAM,104.58333333333333,7,6
GMMN,LEBL,B738,RAM,106.75,9,2
GMMN,LFBD,B738,RAM,113.75,15,6
GMMN,EHRD,B738,RAM,174.58333333333334,10,0
GMMN,EGKK,B738,RAM,167.25,11,6
GMME,LFPO,B738,JAF,149.16666666666666,14,2
GMMN,LFPO,B738,TVF,158.16666666666666,16,6
GMMN,LFPO,B738,RAM,150.91666666666666,17,0
GMMN,EDDF,A20N,DLH,178.5,0,6
GMMN,LSGG,B738,RAM,148.91666666666666,7,6
GMMN,LIRF,B738,RAM,165.91666666666666,11,4
GMMN,EGKK,B738,RAM,165.41666666666666,11,2
GMMN,LIRF,B738,RAM,154.83333333333334,11,5
GMMN,LFPO,B738,RAM,159.91666666666666,9,2
GMMN,EDDF,B738,RAM,192.5,11,5
GMMN,LFPB,A321,AFR,158.66666666666666,18,5
GMMN,LFPG,A319,AFR,156.5,10,6
GMME,LFPB,A320,AFR,152.33333333333334,5,0
GMMN,EHAM,B738,RAM,184.08333333333334,7,3
GMMN,LFPB,A319,AFR,162.58333333333334,6,6
GMME,LFML,E190,RAM,121.75,15,0
GMME,LEZL,B738,RYR,45.0,6,6
GMMN,LFPG,A320,AFR,174.08333333333334,17,2
GMME,LFML,E190,RAM,130.25,15,3
GMMN,LEMD,AT72,SWT,128.5,16,2
GMMN,EBBR,A306,BCS,171.0,8,6
GMMN,LFPO,B738,RAM,147.33333333333334,15,5
GMME,LIRF,B738,MAY,155.16666666666666,20,1
GMMN,EBBR,A320,MAC,173.58333333333334,6,0
GMMN,LFMT,A320,MAC,127.83333333333333,5,6
GMME,LFPG,A320,AFR,134.08333333333334,20,6
GMMN,LIPE,B738,RAM,156.75,11,1
GMMN,LFPG,A320,AFR,158.66666666666666,7,5
GMMN,LFPG,A319,AFR,163.5,6,6
GMMN,LIME,A320,MAC,165.41666666666666,17,4
GMMN,LFPO,B738,RAM,161.66666666666666,17,2
GMMN,EHBK,B738,RAM,184.91666666666666,9,1
GMMN,LIPE,A320,MAC,154.08333333333334,23,6
GMMN,LEMD,AT75,SWT,99.75,16,0
GMMN,EHAM,B738,RAM,194.91666666666666,11,4
GMMN,EBLG,B737,JAF,172.75,19,3
GMMN,LFPO,B738,RAM,146.66666666666666,7,1
GMME,EBBR,E190,RAM,181.83333333333334,6,6
GMMN,LEMD,CRJX,ANE,75.75,12,5
GMMN,LTFJ,A21N,PGT,248.25,23,6
GMMN,LIME,A320,MAC,151.41666666666666,8,1
GMMN,EGKK,B738,RAM,169.91666666666666,11,2
GMMN,LFPO,B738,RAM,146.75,17,3
GMMN,EDDL,BCS3,BTI,180.08333333333334,1,1
GMMN,LFPG,B738,RAM,163.16666666666666,8,5
GMMN,LFPO,B738,RAM,157.66666666666666,11,4
GMMN,EBCI,B738,JAF,173.25,9,0
GMMN,LEMD,B738,RAM,79.5,15,0
GMMN,LTFJ,A320,MAC,252.08333333333334,17,4
GMMN,EHRD,B738,RAM,178.91666666666666,15,6
GMMN,EHAM,B738,TRA,192.83333333333334,21,5
GMMN,LIME,A320,MAC,157.66666666666666,8,3
GMME,LFPO,B738,JAF,150.25,14,6
GMMN,LEBL,B738,RAM,110.58333333333333,9,6
GMMN,LFMT,E190,RAM,123.16666666666667,7,0
GMME,LFPO,B738,RAM,141.16666666666666,17,2
GMMN,LPPT,A20N,TAP,61.75,17,3
GMMN,LPPT,E190,LZB,60.916666666666664,17,4
GMMN,LFPO,B738,RAM,157.75,15,5
GMMN,LFMT,A320,MAC,126.41666666666667,5,4
GMMN,LIPE,B738,RAM,154.83333333333334,7,5
GMMN,LFPB,A321,AFR,153.5,16,0
GMMN,LTFM,B789,RAM,238.25,10,5
GMMN,LIMC,B738,RAM,151.08333333333334,11,0
GMMN,LFPO,B738,RAM,153.83333333333334,9,5
GMMN,LIMZ,A320,MAC,150.66666666666666,12,5
GMMN,LEMG,A320,MAC,46.333333333333336,13,6
GMMN,EDDF,A21N,DLH,184.33333333333334,1,2
GMME,LFPO,B738,JAF,147.0,13,4
GMMN,LPPT,E190,LZB,58.333333333333336,17,1
GMME,LFPO,B738,JAF,142.08333333333334,13,6
GMMN,LEMD,CRJX,ANE,83.58333333333333,16,4
GMMN,LIPE,B738,RAM,159.25,7,2
GMMN,LFMN,B738,RAM,138.0,14,4
GMMN,LFPB,B752,BCS,164.83333333333334,17,0
GMME,LEBL,B738,RYR,92.75,21,5
GMMN,LFPO,B738,RAM,146.0,15,5
GMMN,LFMT,A320,MAC,133.0,5,4
GMMN,LFPB,A332,AFR,147.66666666666666,17,3
GMMN,LPPT,E190,LZB,69.5,16,0
GMME,EDLV,B738,RYR,169.41666666666666,18,0
GMMN,EDDF,A20N,DLH,189.0,1,4
GMMN,LIMC,E190,RAM,156.25,11,2
GMMN,LFPO,B738,RAM,141.16666666666666,11,6
GMMN,LTFM,B789,RAM,249.75,9,2
GMMN,EGLL,B38M,RAM,164.75,12,3
GMMN,LFBD,B738,RAM,115.25,15,6
GMMN,LEMD,E190,RAM,75.66666666666667,9,2
GMMN,LFML,B738,RAM,131.16666666666666,14,2
GMME,LFPO,B738,JAF,140.16666666666666,13,0
GMMN,LFMN,B738,RAM,137.75,14,3
GMMN,LFPO,B738,RAM,147.5,15,3
GMMN,LFPG,A321,AFR,151.5,17,0
GMMN,LFPB,B738,RAM,155.41666666666666,12,4
GMMN,LEMD,CRJX,ANE,74.33333333333333,16,4
GMMN,LFBO,A320,MAC,113.66666666666667,11,4
GMMN,LFPG,A320,AFR,153.5,9,6
GMMN,LFPO,B738,RAM,148.75,15,5
GMTT,LEMD,CRJX,ANE,75.5,11,4
GMTT,LEBL,A320,MAC,94.83333333333333,6,2
GMMN,LFBO,A320,MAC,104.83333333333333,13,0
